Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
56752.80404,5.893729714,5.929733805,2.4,41987.77154,716771.0057,"566 Brown Grove Apt. 886
Cardenasmouth, IN 87042-1285"
62216.0227,8.053645579,8.437966416,5.37,57007.18775,1696717.107,"017 Bowers Field
Williamsstad, OK 15934-8122"
53345.95861,7.104028926,6.851535828,2.49,39577.66371,819598.0078,"05946 Wong Spur
Susanshire, NY 67746-2473"
71578.56705,6.216499571,8.522538378,3.49,37337.56159,1584213.957,"9297 Cole Highway
Patrickhaven, DC 02945-8988"
57286.81169,8.195454584,5.678555483,4.44,16977.42172,798892.515,"88404 William Cape Apt. 249
Dawsonhaven, MA 21219-3496"
44489.78476,4.898820642,8.942797164,5.12,39659.47304,601973.0017,"4896 Jennifer River Apt. 180
Shafferberg, MN 77619-4214"
77002.77785,4.76880609,9.524973612,4.28,30793.99496,1456486.293,"82014 Stanton Gardens Suite 664
Lake Dawnborough, DC 86197-4191"
67123.13862,5.902373111,6.844150153,2.17,69598.44946,1702406.039,"551 Macdonald Viaduct
West Stephanie, TN 55360"
91782.18236,5.379218245,7.94387972,6.3,33154.09542,1566471.008,"860 Thompson Skyway Suite 901
Kimshire, AR 37353-5106"
76400.65928,7.25826471,7.737095684,4.02,41142.39063,1592210.176,"5036 Peterson Throughway
East Megan, GA 08456-4696"
59925.13966,6.626029776,5.790005274,4.21,51947.41161,937628.3467,"Unit 5584 Box 2763
DPO AE 40544"
75727.83024,7.040641904,6.294054951,3.45,48108.30837,1558547.578,"09437 Carolyn Mountain
Knappview, CA 70608-7504"
61105.65055,6.181103914,6.964616002,2.29,32254.9679,1156329.274,"5052 Chloe Lights Apt. 374
North Scott, IA 81431"
69292.75624,7.440623285,7.833081192,3.35,34667.04022,1514349.692,"8781 Robert Lakes Suite 880
East Wendy, ID 51813"
68353.81583,5.822067171,7.163517523,5.25,25186.68148,1039107.326,"3440 Cannon Lakes
Port Melaniehaven, WA 60324-0399"
60042.02627,5.293679313,5.355113624,2.32,43184.54066,809089.6719,"0956 Isabella Lodge
East Valeriefurt, CO 64441"
68781.56539,5.789861219,5.501755138,3.23,15742.40301,675536.3915,"36736 Kristi Radial
Port Carl, ID 35292-9269"
80183.63253,4.787641191,9.710216896,5.02,16301.41728,1373589.804,"10492 Reed Track
North Ericstad, IA 78774-8363"
61539.67858,7.244700642,8.204552838,4.3,60272.74627,1690091.019,"Unit 6269 Box 9041
DPO AE 13073"
63923.8605,6.872612503,7.114083652,5.38,35599.37289,1253370.149,"1486 Elizabeth Plains Apt. 235
New Cynthia, MD 73729-5878"
59634.99265,7.609378427,5.736029404,2.03,24204.88252,774073.5619,"239 Anna Locks Suite 853
Lisaland, GA 31515-2260"
89412.77654,5.595950659,7.719652764,6.37,45380.36028,1741959.834,"77610 Evan Field Apt. 712
West Shannonland, WI 30751"
73888.12256,7.4735168,6.828247305,2.09,50338.79541,1705762.788,"11385 Thomas Ford
New Karinaton, HI 01691-9923"
67017.31047,6.666279033,6.060884656,2.34,33302.38392,1071109.917,"385 Barnes Lock Suite 561
Lake Kellytown, NJ 74310"
77646.79949,5.827800968,6.936548024,4.49,29515.04095,1118047.991,"039 Chan Meadows
South Amandahaven, TN 78068"
65540.34719,5.614432616,7.648386114,6.08,41805.05474,1165253.033,"945 Schneider Villages Apt. 519
West Brittneyburgh, ID 36371-1622"
71786.25983,6.35106409,6.765832563,2.31,35721.53034,1280910.19,"15288 Steven Extensions Suite 209
Zacharybury, KS 87707-6205"
62140.86068,6.151197266,5.687062576,2.02,40718.77383,841122.8824,"8559 Cooper Cove Suite 935
Katherinemouth, NE 81147-6595"
66610.76665,6.80726132,7.057757992,4.19,37700.78527,1228810.745,"90043 White Lane Apt. 673
Williamburgh, DE 67265"
52004.31907,6.698082805,8.051118256,5.28,35360.06305,1086072.071,"40094 Yates Lodge Suite 008
Fergusonborough, LA 87592-4342"
77121.48869,5.471912056,6.768229399,3.33,34231.67061,1204372.295,"17853 Michael Motorway
Danielfurt, MH 28095"
71815.49071,6.973929307,6.361238405,3.35,43343.03337,1345004.12,"48466 Brown Port Apt. 116
South Chelseatown, CO 28752"
52711.75251,6.407401052,7.162322376,3.32,45196.01427,1116902.345,"0205 Rose Crescent
East Ritaside, MD 10967"
61762.70608,5.612078912,7.015317326,3.12,37722.86971,822431.7303,"18941 Ray Ports
East Nicoleland, OR 67363"
68019.56994,6.939046241,8.365074594,4.47,28403.60978,1360623.694,"1515 Watson Fort
Christopherberg, MP 90562"
91569.24482,7.316307769,7.373850919,3.01,54959.0911,2298379.487,"170 Smith Wall
South Christopherhaven, AZ 87521"
63409.64629,6.797018755,7.883780977,3.41,45661.19224,1400498.268,"064 Kaufman River
Danielburgh, CO 09090"
60871.74151,5.89049804,6.032795265,2.04,20743.80267,566848.7321,"295 Angela Harbors
East Patriciaburgh, GA 95388"
63716.06439,6.53476341,7.541807496,5.08,58706.20066,1367586.278,"950 Luis Avenue Suite 364
West Nicole, OR 03658-3559"
62751.39874,7.382397994,7.088385883,5.13,26410.29111,1113373.52,"27945 Clark Tunnel
Kleinmouth, NV 19751-3095"
59610.65069,5.661229724,6.275371125,3.42,35205.57815,721974.5515,"6163 Michael Orchard
Gallagherborough, GA 48395"
53887.88597,5.318578418,6.325363471,4.25,40395.38387,685503.9903,"4158 Drew Plains Apt. 975
Ericaview, MP 60784"
39305.83981,5.492951256,7.6171181,5.07,16361.36539,152071.8747,"503 Howard Pass Apt. 427
Fernandezborough, GA 02514"
62026.96494,7.449470503,7.002864274,5.38,34409.53831,1280431.574,"2084 Carter Highway Suite 935
New Stevenmouth, DE 67121"
58069.85499,5.724312011,7.207172822,6.35,23681.96887,568703.1838,"2105 Lauren Radial
Lake Michellestad, FL 92096-6812"
56145.25153,6.660615378,8.933119985,6,38951.09599,1200764.844,"3407 Preston Pine
East Mark, NY 86626-3319"
72384.55444,6.801724965,7.552269769,6.15,41742.00007,1607161.637,"719 Raymond Route
West Diane, ME 60200-7803"
89480.56731,4.775195622,7.234479887,5.45,30164.72457,1421715.415,"310 Paul Mill Suite 863
Pamelaland, AS 20202-1133"
60490.9377,4.414523573,4.954387464,2.03,33567.9264,311111.2006,"47705 Bethany Forge Suite 965
North Heatherhaven, ND 10371"
63131.06765,8.19164032,7.472966963,4.19,38543.49148,1338044.383,"791 Noble Port
Michaelland, OK 69198"
70391.15242,7.660451366,6.16923837,3.43,44053.1441,1417870.983,"143 Thomas Rapid Apt. 929
West Laurieport, ND 69617"
55621.15431,4.743120467,8.259044318,3.4,28478.95165,796389.438,"690 Lozano Inlet
Michelleville, AL 07048-6472"
80584.60711,7.889159213,5.336841156,3.44,15831.26664,1310207.133,"3591 Pham Spring Suite 077
Lisaport, CT 43572"
67120.87631,7.49587897,5.579766055,4.3,24859.56515,994897.7278,"Unit 9227 Box 8732
DPO AE 73770"
70532.96092,8.146282565,7.265462684,5.46,14003.57121,1202987.829,"530 Johnson Circles
Cathyborough, MN 30306"
57239.38501,5.850814256,5.648555397,3.08,40185.79561,768751.9005,"029 Patricia Bridge Apt. 540
Tranmouth, MP 59378-9231"
56141.50233,8.334248911,6.036621215,2.27,37438.91924,1211655.305,"880 Julie Union Suite 360
Sarahchester, LA 70074-3596"
87127.90066,6.065102572,6.633757595,4.21,24016.43557,1540418.222,"85227 Kevin Stream Suite 299
Lake Todd, WV 65286"
60326.36833,4.990835757,5.428846667,3.23,42235.86211,712228.4243,"97544 Williams Unions Suite 893
South Harry, ME 21119"
73921.30737,6.852044272,6.630909086,3.17,33365.32735,1525533.407,"844 Hanson Points
East Lisa, ME 83883"
63502.213,7.708427394,5.518835024,2.04,37615.84687,1034218.402,"171 Rocha Via
Cassandrafort, RI 90064-6234"
59806.63256,5.554110663,6.333616932,2.04,39351.5279,874103.6606,"2758 Joshua Mission
Lake Chelsea, AS 18304-4644"
72855.90369,6.816532163,8.274063584,4.19,47654.51021,1912825.285,"75441 Ritter Corners
North Roberttown, UT 52401-4300"
76472.10134,7.637236058,7.887775836,4.31,42257.68586,1754770.59,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
83053.44658,7.348180169,6.876150329,4.23,25758.09605,1340066.913,"885 Veronica Stravenue
Wilsonland, FM 77249-8036"
70031.60365,5.851717229,5.783612779,3.11,55917.75284,1446756.863,"42822 Billy Lights
Tranchester, TX 45052"
77445.35191,7.692615437,7.570447111,5.48,36783.24968,1592768.242,"39474 Steven Fort Apt. 881
Kristaport, OR 79397-4419"
68796.96876,4.169408889,7.641107312,6.08,14062.05343,660364.9813,"030 Jason Coves Apt. 387
Lake Christophershire, CA 88567"
57482.10873,5.91066818,6.332626733,2.46,33431.84938,861321.5807,"Unit 2107 Box 1980
DPO AA 76733"
74820.86004,7.521467721,8.184510518,6.35,34336.96015,1648246.774,"111 Wilson Cape Suite 484
Hernandezton, VI 53808"
64244.13803,6.284515824,6.952195766,2.04,32052.52529,977135.8857,"720 Vasquez Crest
Roberthaven, OK 57313"
60743.72266,8.132143959,9.086807717,3.21,33259.05984,1591934.19,"518 Gilmore Stream Suite 013
Lake Donald, ND 18581"
60931.66535,5.235027853,5.564352875,4.12,33916.89363,695386.331,"126 Kim Mount Apt. 763
Mariemouth, TN 60875"
59544.28999,5.631037835,4.807387458,2.26,33597.98482,568977.0728,"43340 Thomas Mission Suite 671
Longport, VT 28226"
74985.29942,4.89487411,7.201635799,5.13,24068.0933,935590.8043,"38138 Carter Shores
Lake Felicia, OK 96739-7550"
55825.48846,4.04487016,8.960742515,5.2,41930.65474,984311.7745,"569 Jeremy Orchard
New Randy, RI 27359-4665"
72225.93577,6.021189995,6.868603895,2.3,61891.53972,1796245.808,"81623 Jenna Brook
Davidfort, PR 76020"
75160.94993,5.708354572,5.186852796,4.07,18146.17178,720080.2321,"6548 Christopher Pike
West Adammouth, NJ 07199"
52903.19798,5.733360938,5.807401479,4.03,42593.75468,783808.4025,"56449 Walters Forks
Port Juliaburgh, DE 80081"
83964.02841,7.159040882,8.297556745,3.16,30425.36631,1598615.974,"2172 Jensen Lodge
Porterport, NJ 82686-8071"
73815.25021,6.743182762,7.979877824,5.11,39198.9205,1564125.238,"20276 Kelsey Plains Apt. 162
New Angiefort, DE 15768-7899"
53919.92449,7.977180678,7.285434147,3.46,35262.84403,929480.6299,"193 Green Causeway Suite 635
Sotoburgh, NJ 15816-5656"
86843.60474,5.363584925,8.965705366,6.22,25908.75802,1414495.343,"222 Kevin Walks
North Robertoton, FL 87877"
58881.79557,7.283990619,7.482571479,6.08,29772.64481,837668.1026,"809 May Mills
Yoderburgh, NH 42375-8927"
70503.9553,7.505607108,6.249192235,4.02,26847.17475,1197515.454,"48635 Burch Pine
Lake Ellen, KY 06268"
60599.57263,6.745363592,7.058764828,4.26,51439.35248,1232004.83,"63891 Rebecca Stravenue Suite 746
East Vincentland, NV 30237"
59665.37245,7.135058349,7.316551003,4.36,47726.2266,1285933.408,"507 Dorsey Harbor Suite 445
North Jacobbury, ID 07463"
67627.37856,7.021756773,7.698007536,4.41,30990.15711,1361521.983,"475 Robert Road Apt. 547
Charlotteburgh, CO 82148-4460"
69947.83774,6.919094476,5.652694477,2.21,36074.10339,1090826.374,"1249 Rodriguez Skyway
East Laura, UT 81039"
75846.90603,6.29885713,7.447318296,3.37,41693.2893,1475319.699,"9699 Gilbert Trail
Port Marymouth, VT 17881"
75944.07174,7.012377928,5.464338971,4.22,22773.6494,1066659.383,"3283 Wu Greens
West Michelleton, AS 48620"
71210.3557,6.835883545,8.018121333,3.43,21676.97286,1117432.98,"814 King Fords
Ortizton, WY 09795"
76571.81284,7.422545108,6.829667441,2.29,31746.88912,1420283.559,"003 Steven Port Apt. 012
North Michaelbury, UT 27451-2671"
70060.87634,8.021038825,6.891969493,3.24,234.6106863,840272.8649,"178 John Fork Apt. 779
East James, VT 90132"
72362.89352,6.750075875,4.651974294,2.46,30986.25303,1024907.94,"USNS Fuentes
FPO AE 40375"
55814.92493,7.909425061,9.02450267,5.12,40413.22028,1494241.226,"4458 Cabrera Plains Apt. 502
Mezamouth, MP 58250"
55417.93865,6.222554623,6.650904529,4.37,44035.24411,1125880.487,"3167 George Knolls Apt. 993
East Loriside, DC 16819-7638"
65028.04691,4.836666229,7.879677057,4.28,30807.36021,1082455.018,"74367 Howard Cliff
Antoniotown, CO 92048"
75929.19509,6.578700384,6.974804487,3.08,40610.64489,1554634.995,"9453 Kirk Summit Apt. 368
North Lukechester, PA 24710"
57210.21269,6.377825528,7.650205974,6.09,41188.46662,1011365.365,"7958 Mills Lock Apt. 983
Brandonville, DE 25191-2184"
76290.47101,7.852009404,7.337589917,6.33,21288.84162,1432756.517,"22588 Brian Forge Suite 588
South Michelleside, NE 62469-4467"
80681.39161,6.293926762,8.430787826,4.32,31780.3374,1612717.553,"53578 Rachel Estate Suite 891
Daviesstad, MH 60772"
72761.05881,6.794233534,5.493294013,4.2,26024.831,973299.8618,"1981 Green Fall Suite 828
West Kimberlyburgh, RI 99528"
77587.52199,6.100868515,6.462700239,4.21,21745.40932,679228.9927,"433 Patterson Parkways
East Ryan, RI 32244-3823"
64352.97215,6.113641494,8.467599729,6.03,28945.01759,1270999.939,"90703 Isaac Path Apt. 296
Lake Leonard, SC 34290-2341"
51952.36337,5.600579032,7.375559651,4.42,36420.16875,910211.0189,"258 Joshua Village Apt. 843
Jamesborough, HI 72801-0033"
62742.40343,5.874099715,7.191572627,4.43,40927.26603,1026271.796,"3505 Smith Spring
Lake Ashleyville, WY 32703-3550"
61455.38603,8.052881186,6.916338174,4.05,39650.07059,1496729.536,"78312 Martin Terrace Suite 957
New Kimberly, ND 49455"
79366.73587,6.400294808,7.8515296,5.27,33815.74049,1490539.058,"8923 Theresa Corner
New Annefort, KS 04537"
77820.88221,6.994440967,8.245224408,5.4,28550.70147,1491838.494,"648 Mark Green
New Aaronberg, MD 57319-9128"
53143.53682,7.335183727,8.971111959,3.11,18146.13036,996771.2482,"4118 Gallagher Cliff Suite 158
Lake Alejandrochester, MO 76400-5583"
79158.69314,5.904203208,4.679134254,2.03,35845.493,1064854.309,"23662 Tiffany Oval Apt. 301
Stephanieburgh, NM 67091-0155"
64957.13729,6.366504638,6.534959524,4.05,32384.00628,985749.7874,"6049 Jacqueline Centers
Elizabethberg, WA 74545"
70514.0997,8.17795057,9.442325018,4.35,35254.87134,1952622.402,"51952 Nelson Radial Apt. 701
West Joshuafort, ID 09690-7341"
86387.10604,7.798763218,6.207145314,3.02,40455.01075,1754969.162,"758 Chen Ramp
North Angela, IL 06000"
60201.55568,6.12301885,6.979752379,3.23,42700.84262,1122240.364,"USNS Webb
FPO AP 49097"
78456.06923,6.314891669,5.967832307,3.23,32113.57599,1236931.728,"672 Larson Ramp
Robertside, NC 16903"
86422.35038,4.60977606,6.350156836,4.47,10482.41625,966084.4204,"052 Robin Ridges Apt. 575
West Shelbyshire, MN 47834"
71279.95047,4.88307327,5.012885306,4.4,39710.74187,852268.6717,"Unit 0180 Box 6419
DPO AP 42418-5393"
70060.46803,7.680529444,6.252757358,2,30189.83559,1280669.873,"3556 John Mountains Suite 339
West Michael, KS 02710"
72961.39423,6.508717354,5.74843726,3.36,50634.6448,1190213.513,"6925 Sherry Run
Mcdonaldville, VT 76937"
66717.2553,6.683724597,7.282106847,4.2,28755.12595,1123851.141,"5916 Wendy Lake Apt. 451
Lake Julieborough, FL 94486"
75224.77614,8.47449457,7.826124971,3.12,32047.23476,1689120.427,"7683 Susan Circles
Jimenezview, ID 13223-8250"
54541.84634,7.499780605,8.343557927,3.49,45548.20369,1573347.788,"7336 Joyce Street
Ryanberg, OH 51245"
74431.00934,7.06989015,8.33708535,3.34,43152.13958,1696977.663,"127 Sharp Well
North Bernardbury, IA 84600"
86713.96692,7.76223022,5.450658517,2.27,32443.55544,1414286.724,"Unit 1747 Box 4835
DPO AE 80269"
59527.78431,5.087767883,6.649447661,2.27,49432.53152,755292.1144,"420 Miller Green Apt. 769
Amyview, NH 15629-9831"
60982.55845,6.953002122,6.048295389,2.31,21446.4486,714706.4289,"499 Mcintosh Parks
Alexandraport, MN 57727"
75896.86399,5.476854586,6.667365547,4.09,9519.921585,944001.5583,"004 Susan Lights Apt. 864
Ericstad, SD 18478"
80604.8302,6.993799694,6.908829672,3.01,31280.5444,1523136.485,"38412 George Forge Apt. 680
West Erika, MO 03932-3322"
76850.98152,7.501572372,6.647662431,3.33,23207.60485,1422916.811,"8073 Miles Shores Apt. 760
Garciamouth, AK 75136"
86987.34467,7.470382947,7.00842733,6.11,39706.438,1945618.658,"1391 Kimberly Port
Smithhaven, WA 19630"
71564.56118,5.696266681,6.509449186,2.48,69563.98833,1726719.067,"2763 Victoria Pine Apt. 066
West Stephanie, OH 49110-6029"
59040.06014,7.421570521,7.524542188,5.17,43250.15762,1051123.833,"06882 Snyder Lake Suite 677
East Tracy, VT 49709-4496"
87634.65499,8.680624378,7.234261404,5,45218.18768,2249122.541,"03567 Scott Fork
West Lisahaven, ND 55466-3035"
62365.38516,7.247686959,8.599555446,4.48,44173.98342,1523915.145,"9249 Robert Cliffs
New Susan, AR 48038"
71425.32026,4.883588056,6.981984299,3,30080.34654,1039517.534,"Unit 5105 Box 8178
DPO AP 03939"
54594.68224,6.660721319,7.162535697,3.47,19567.01241,818057.8953,"931 Bradley Locks Apt. 730
Justinborough, KY 10998-7603"
61625.67673,5.824449494,7.285225482,4.43,43428.42819,1115466.585,"7909 Freeman Plains Suite 223
Griffithside, OR 90674"
74665.7236,5.866042007,6.9812466,2.46,29601.95886,1258178.804,"4901 Michelle Estate Suite 734
New Aimeemouth, MH 31261"
63449.08618,6.917144633,8.441119043,3.31,38059.99693,1435423.708,"Unit 1395 Box 3341
DPO AE 13371-5663"
74486.98816,6.755706812,5.810942512,3.49,34808.78242,1153470.44,"0831 Kathleen Mill
North Connieside, TN 84541-4719"
77800.23943,8.884736005,5.197253905,2.07,22457.48207,1425603.495,"9491 Parrish Springs Suite 070
Staceybury, OK 75939"
58176.7122,6.525179986,7.863188943,4.5,28163.36846,1048350.692,"631 Jessica Throughway Suite 879
Elizabethfort, OR 35556-5686"
66928.09873,6.926258081,6.333920562,3.41,24786.48906,1214482.379,"3632 Lacey Course Suite 840
Kelseyview, WY 57348-0308"
64963.85816,4.79610891,6.860860394,2.15,24065.60447,821859.0657,"559 David Mall Apt. 334
Port Mark, MA 66518-9630"
53590.20565,6.220147321,6.798805806,4.44,24267.06146,753652.2718,"59380 Jordan Forge Suite 680
South Angela, OH 93823-2369"
74962.86386,4.096867657,7.332769653,6.12,40138.10216,1220001.334,"914 Harry Bypass
Mccannborough, FL 87366"
70167.29109,7.193803655,7.706580735,5.41,15315.23776,1075675.108,"USNV Williams
FPO AA 55365-5477"
74817.8975,6.877083613,7.392675062,3.1,24911.59073,1396082.352,"408 Davis Lakes
Arianaton, TN 06641"
69709.37899,8.184810755,7.320562834,6.03,18916.78162,1137801.933,"91853 Ford Drive
Princechester, PW 94622-8419"
67620.96303,5.960213897,6.232295865,2.19,43206.98202,1159953.593,"196 Brian Village Suite 689
Christensenland, NV 93801-8912"
77934.31245,7.255537288,7.736294493,5.07,26567.51177,1487849.876,"8231 Douglas Pines
Michaelbury, IN 40415"
60663.32654,6.899770643,5.538058083,3.5,32065.55987,1103072.439,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
59586.1117,6.789972128,7.425903425,3.48,26226.63146,897291.1153,"637 Jesse Mountain
South Amanda, ME 03675-4416"
79073.96554,6.48671436,7.027355369,3.26,20694.89831,1214320.574,"530 Anderson Mill Apt. 727
South Brendaborough, OR 37626"
76248.63458,5.801041654,8.065659921,5.28,37276.26997,1364363.375,"7874 Reynolds Road
Rileystad, WY 26189"
79293.82052,5.695884588,7.282521302,3.21,30249.80829,1249092.928,"USNS Beard
FPO AP 37680-7514"
56588.9405,6.154737532,5.014916517,2.47,52755.03375,946479.2349,"427 Melendez Court Suite 745
South Misty, PW 59633-0548"
88814.35546,5.602478512,6.010742815,2.27,44074.14744,1659805.184,"24016 Smith Crossroad
West Sherryburgh, NV 03282"
62975.36263,6.350697559,7.21840033,4.46,39114.95638,1285399.565,"7508 Alyssa Mission
Mccartytown, AL 15250-4289"
70441.19835,6.566417772,4.9673884,4.17,29847.32138,898281.9025,"9596 Martinez Parks Apt. 781
North Larryborough, AR 08957"
83882.66232,7.099448704,7.037477117,5.04,27548.52954,1483848.169,"55087 Debbie Place Suite 789
Sarahburgh, WY 35157-7341"
61804.07021,7.943574373,6.22497133,2.36,39806.38814,1353488.416,"366 Nancy Lock Suite 459
Grantland, FM 70532"
69863.25703,7.028336395,7.24149204,5.11,31806.74264,1268703.811,"029 Smith Plains
Lindseyville, NV 06256-8392"
76029.60985,7.215730333,7.33029276,6.14,26054.68048,1448573.845,"USS Walker
FPO AP 95931-9404"
81422.88916,6.773193566,5.881851885,3.49,35184.95553,1343605.8,"998 Munoz Terrace Suite 265
Jacobstad, ND 61608"
86679.77474,8.51947035,5.740479724,4.21,32801.60197,1511537.745,"PSC 5629, Box 1683
APO AA 30380-2875"
77236.83234,6.24282973,7.691535725,3.31,40703.07833,1662038.759,"55849 Jenkins Walks Apt. 940
Benderview, KS 44342"
65449.33342,6.854100426,8.017692368,3.23,38136.9837,1166673.195,"85930 Gardner Underpass Apt. 339
North Mandytown, VT 93457"
69016.61537,6.332089315,7.472849853,6.39,41867.47369,1375633.373,"31512 Karina Street
Lake Aaron, UT 10919"
51901.00484,4.64422701,7.063683439,4.16,47824.01076,839638.461,"93436 Robin Greens
Combsside, KY 24257-6372"
